,date,Elevation 1,Elevation 2,Elevation 3,Lat,Lon,Proj_x,Proj_y,Orbit
0,1280620800.0,2051.459,2119.357,2097.809,66.5682972,-46.2804361,-57492.663009126096,-2572200.628878056,D
1,1280620800.0,2078.078,2122.482,2124.432,66.3756212,-46.3580197,-61490.8717982811,-2593856.082252753,D
2,1280620800.0,2079.805,2124.377,2126.161,66.3794114,-46.3577603,-61468.99086477755,-2593428.6488150684,D
3,1280620800.0,2081.419,2126.245,2127.777,66.3828426,-46.356304,-61393.90568857271,-2593043.0152156963,D
4,1280620800.0,2083.533,2111.151,2157.766,66.38480779999999,-46.354368,-61301.04481052832,-2592823.3263575383,D
5,1280620800.0,2151.871,2132.75,2157.743,66.3864029,-46.3536064,-61262.326686968816,-2592644.143905585,D
6,1280620800.0,2153.236,2136.895,2156.863,66.3876258,-46.3540103,-61277.34151374096,-2592505.716066343,D
7,1280620800.0,2154.261,2139.568,2156.778,66.388893,-46.3539682,-61272.056827880326,-2592362.766848958,D
8,1280620800.0,2155.342,2142.946,2155.715,66.3905671,-46.3528488,-61216.94797957462,-2592175.054400643,D
9,1280620800.0,2154.826,2143.701,2155.367,66.3929314,-46.3512935,-61140.28978680672,-2591909.9242193424,D
10,1280620800.0,2154.129,2145.892,2154.506,66.3960589,-46.3491056,-61033.00368119811,-2591559.3485861765,D
11,1280620800.0,2115.482,2115.367,2115.791,66.67196109999999,-46.2560814,-56143.00399408711,-2560536.147798403,D
12,1280620800.0,2115.984,2115.869,2116.239,66.6696724,-46.2536465,-56039.8351963736,-2560796.549948052,D
13,1280620800.0,2075.8450000000003,2122.603,2122.197,66.3719729,-46.3592071,-61554.395498695725,-2594266.511342886,D
14,1280620800.0,2116.417,2116.3740000000003,2116.551,66.667752,-46.2516515,-55955.40025479839,-2561014.999347015,D
15,1280620800.0,2117.937,2117.9120000000003,2118.416,66.66200289999999,-46.2452785,-55684.62777887232,-2561669.352546961,D
16,1280620800.0,2118.427,2118.3830000000003,2118.86,66.65878839999999,-46.2430992,-55595.05619817728,-2562033.872684043,D
17,1280620800.0,2119.109,2118.972,2119.944,66.6557538,-46.241179,-55516.60516210935,-2562377.8603850342,D
18,1280620800.0,2118.531,2118.459,2120.9,66.6527955,-46.2405654,-55496.38642776967,-2562711.982079502,D
19,1280620800.0,2117.964,2118.05,2119.532,66.64991979999999,-46.2405975,-55504.84342034226,-2563036.169001091,D
20,1280620800.0,2117.635,2117.843,2120.498,66.647057,-46.2399805,-55484.22922602664,-2563359.533475183,D
21,1280620800.0,2117.605,2117.918,2120.704,66.6443293,-46.2383241,-55416.77122473154,-2563668.6746467142,D
22,1280620800.0,2117.881,2117.98,2120.435,66.6419075,-46.2377023,-55394.8484899116,-2563942.3275172007,D
23,1280620800.0,2117.683,2118.091,2121.711,66.6398592,-46.2369891,-55367.920042489946,-2564173.9591780286,D
24,1280620800.0,2119.063,2118.318,2125.517,66.6379829,-46.237021,-55373.91578806927,-2564385.479407232,D
25,1280620800.0,2121.861,2118.026,2124.061,66.6359232,-46.2362465,-55344.26303401281,-2564618.4585838704,D
26,1280620800.0,2123.886,2116.119,2124.2290000000003,66.6330787,-46.2362569,-55351.64971303597,-2564939.1682521217,D
27,1280620800.0,2117.196,2117.16,2117.541,66.6651637,-46.2484397,-55818.19779948532,-2561309.931194323,D
28,1280620800.0,2124.2290000000003,2115.375,2123.679,66.6294115,-46.2366825,-55379.62849992599,-2565352.241452777,D
29,1280620800.0,2073.308,2123.206,2119.66,66.36877489999999,-46.3612676,-61656.2677068612,-2594625.1885062247,D
30,1280620800.0,2067.597,2119.934,2113.954,66.365503,-46.3649628,-61832.4017971996,-2594990.4423872377,D
31,1280620800.0,2065.372,2130.714,2136.791,66.53368259999999,-46.28546,-57805.8029655675,-2576099.464126273,D
32,1280620800.0,2064.774,2092.37,2138.446,66.5313464,-46.2854507,-57811.29746578403,-2576362.97062862,D
33,1280620800.0,2148.308,2148.165,2149.295,66.41853379999999,-46.3370902,-60430.338994536665,-2589036.114871505,D
34,1280620800.0,2053.161,2120.703,2127.457,66.5645249,-46.2813101,-57541.41517228616,-2572625.175005241,D
35,1280620800.0,2047.561,2110.7,2093.919,66.5860232,-46.2706714,-57009.9521323657,-2570211.39597663,D
36,1280620800.0,2047.73,2115.636,2094.089,66.58352099999999,-46.2726459,-57104.79405778086,-2570491.5998199387,D
37,1280620800.0,2048.224,2116.131,2094.584,66.58059399999999,-46.2748796,-57212.35141338034,-2570819.448641869,D
38,1280620800.0,2048.629,2116.533,2094.985,66.5766776,-46.2782235,-57372.24428035241,-2571257.761335669,D
39,1280620800.0,2049.617,2117.518,2095.9700000000003,66.5725611,-46.2798858,-57457.21489786245,-2571720.3235013518,D
40,1280620800.0,2062.132,2130.057,2108.509,66.3260173,-46.3706689,-62197.46437575302,-2599440.579157251,D
41,1280620800.0,2060.158,2128.086,2106.538,66.3304382,-46.3730952,-62295.58256634971,-2598938.9753138684,D
42,1280620800.0,2058.588,2126.516,2104.969,66.3342613,-46.3752817,-62384.40312772961,-2598505.106212374,D
43,1280620800.0,2070.455,2121.414,2116.809,66.3666997,-46.3631378,-61746.53187240746,-2594857.3617293257,D
44,1280620800.0,2057.609,2125.539,2103.991,66.33733649999999,-46.3769587,-62452.11653029427,-2598156.2046102704,D
45,1280620800.0,2056.382,2124.312,2102.764,66.3430353,-46.3756146,-62375.72158420031,-2597514.498109769,D
46,1280620800.0,2055.796,2123.726,2102.178,66.34614479999999,-46.3754487,-62359.77427303713,-2597163.743621466,D
47,1280620800.0,2055.708,2123.638,2102.09,66.3488543,-46.3745076,-62309.7779115104,-2596858.979077952,D
48,1280620800.0,2055.602,2123.532,2101.984,66.35150589999999,-46.3724128,-62207.664323214456,-2596562.004023295,D
49,1280620800.0,2056.223,2123.987,2102.6040000000003,66.3539219,-46.3691544,-62053.48143979688,-2596292.8772796625,D
50,1280620800.0,2056.605,2119.921,2102.985,66.3561411,-46.368184,-62003.52719191819,-2596043.479622078,D
51,1280620800.0,2057.274,2118.387,2103.651,66.3582861,-46.3674036,-61962.38931887397,-2595802.251275004,D
52,1280620800.0,2058.235,2117.655,2104.612,66.3603375,-46.3662661,-61905.33298603577,-2595571.973050945,D
53,1280620800.0,2059.6,2118.125,2105.975,66.3621845,-46.3649103,-61838.94708036481,-2595364.997928109,D
54,1280620800.0,2061.481,2118.478,2107.852,66.3634768,-46.3628037,-61740.0534811765,-2595221.430711608,D
55,1280620800.0,2063.363,2118.103,2109.73,66.3644133,-46.3627446,-61734.8623914224,-2595115.8085736157,D
56,1280620800.0,2065.341,2119.149,2111.703,66.3649879,-46.3644595,-61810.99135131503,-2595049.115153289,D
57,1280620800.0,2056.814,2124.744,2103.196,66.3403869,-46.3770165,-62446.46191011312,-2597811.8697689995,D
58,1280620800.0,2124.902,2118.321,2124.797,66.6259046,-46.2375668,-55427.76414471219,-2565746.801493296,D
59,1280620800.0,2125.637,2122.02,2125.631,66.6218356,-46.2382495,-55468.25285284519,-2566204.94058202,D
60,1280620800.0,2124.997,2121.0,2126.264,66.6177251,-46.2422414,-55657.095317024505,-2566664.554716984,D
61,1280620800.0,2059.69,2125.484,2133.651,66.4827655,-46.2863162,-57973.26168393216,-2581841.962621152,D
62,1280620800.0,2061.445,2125.809,2134.775,66.48070729999999,-46.288049,-58056.564983377575,-2582072.3909751824,D
63,1280620800.0,2063.294,2128.644,2134.311,66.4787501,-46.288363,-58075.68117614904,-2582292.863438809,D
64,1280620800.0,2065.806,2128.916,2139.4790000000003,66.4769639,-46.2885949,-58090.66537499117,-2582494.129917433,D
65,1280620800.0,2067.809,2130.335,2141.036,66.47519729999999,-46.2890149,-58114.08037615245,-2582692.9957045056,D
66,1280620800.0,2069.869,2131.834,2116.225,66.4738266,-46.2899338,-58158.98304089227,-2582846.6940018106,D
67,1280620800.0,2071.579,2132.121,2117.938,66.4724094,-46.2916658,-58240.66500261024,-2583004.811784902,D
68,1280620800.0,2073.043,2133.802,2119.404,66.47084269999999,-46.29374,-58338.16546566443,-2583179.4449044606,D
69,1280620800.0,2074.8450000000003,2134.315,2121.209,66.469033,-46.2957996,-58435.6404772902,-2583381.503842797,D
70,1280620800.0,2076.158,2135.217,2122.524,66.4670806,-46.2981117,-58544.88065631853,-2583599.4009836926,D
71,1280620800.0,2077.45,2136.611,2123.817,66.4652344,-46.3000435,-58636.7166010512,-2583805.703360365,D
72,1280620800.0,2078.876,2138.528,2125.246,66.46348859999999,-46.3017779,-58719.40651993104,-2584000.8794932296,D
73,1280620800.0,2058.407,2124.914,2104.75,66.48487759999999,-46.2841632,-57870.90289828483,-2581605.8774204734,D
74,1280620800.0,2139.084,2138.946,2126.309,66.4615335,-46.3036364,-58808.24292399842,-2584219.539196251,D
75,1280620800.0,2138.992,2139.087,2128.64,66.45762049999999,-46.3104627,-59126.22863981201,-2584653.9650607067,D
76,1280620800.0,2139.478,2139.4990000000003,2129.248,66.4564714,-46.3146018,-59315.921233615074,-2584779.325281388,D
77,1280620800.0,2140.534,2139.606,2156.651,66.4547702,-46.3176288,-59456.89240807605,-2584968.1133736856,D
78,1280620800.0,2152.097,2141.311,2157.571,66.45305499999999,-46.3173069,-59446.8192489976,-2585161.953431168,D
79,1280620800.0,2150.733,2142.099,2156.161,66.4508735,-46.3190889,-59532.88949043782,-2585406.2180436207,D
80,1280620800.0,2143.532,2143.035,2155.05,66.44871119999999,-46.3237644,-59749.5030936221,-2585645.301416909,D
81,1280620800.0,2143.607,2144.363,2152.184,66.4466071,-46.3259919,-59855.520496982266,-2585880.3620601404,D
82,1280620800.0,2145.516,2145.802,2152.968,66.4443241,-46.3261222,-59867.36381044031,-2586137.7969675222,D
83,1280620800.0,2146.784,2146.667,2151.879,66.4410611,-46.3276385,-59944.33637167336,-2586504.3509725,D
84,1280620800.0,2147.314,2146.93,2151.01,66.4366874,-46.3296207,-60045.27217676425,-2586995.7328357715,D
85,1280620800.0,2147.223,2147.083,2149.68,66.4313584,-46.3326578,-60196.38908886187,-2587593.7936174497,D
86,1280620800.0,2147.362,2147.196,2148.263,66.4247632,-46.3368066,-60401.121914349606,-2588333.549256522,D
87,1280620800.0,2139.102,2139.219,2127.386,66.4593719,-46.3074257,-58984.71778185581,-2584459.5077655404,D
88,1280620800.0,2057.188,2124.402,2103.529,66.4871919,-46.2822549,-57779.07599067493,-2581346.733652347,D
89,1280620800.0,2055.99,2123.572,2102.332,66.4900506,-46.2815738,-57741.17607260945,-2581024.9410963687,D
90,1280620800.0,2055.057,2121.375,2101.398,66.49300889999999,-46.2805561,-57687.87167495592,-2580692.254843105,D
91,1280620800.0,2123.785,2121.644,2126.55,66.6137079,-46.2453802,-55807.55057753981,-2567114.472472324,D
92,1280620800.0,2055.664,2122.377,2127.323,66.6102889,-46.2465691,-55869.207815726506,-2567498.837634439,D
93,1280620800.0,2055.514,2123.42,2128.304,66.6074892,-46.2459484,-55848.25959795934,-2567815.138176096,D
94,1280620800.0,2053.656,2081.275,2127.094,66.6039393,-46.2516671,-56113.2993706674,-2568209.843056032,D
95,1280620800.0,2052.674,2080.291,2099.028,66.6006889,-46.2552092,-56280.1002681673,-2568572.8928307453,D
96,1280620800.0,2052.148,2101.86,2098.502,66.5977484,-46.2561984,-56331.71718246614,-2568903.502770079,D
97,1280620800.0,2051.161,2101.49,2097.515,66.59502309999999,-46.2583983,-56437.10224075435,-2569208.6559794825,D
98,1280620800.0,2050.65,2103.536,2097.007,66.5929872,-46.2596179,-56496.83849853874,-2569437.033785839,D
99,1280620800.0,2049.301,2106.963,2095.659,66.5907497,-46.262896,-56649.4075939439,-2569686.112028645,D
100,1280620800.0,2048.299,2090.004,2094.657,66.5884075,-46.2674554,-56859.73784109094,-2569945.719051964,D
101,1280620800.0,2152.702,2148.341,2152.93,66.39995859999999,-46.3481334,-60978.67411748772,-2591120.345251711,D
102,1280620800.0,2151.206,2147.645,2151.4,66.4047865,-46.3472298,-60924.998273910365,-2590576.5389481345,D
103,1280620800.0,2149.121,2148.406,2151.194,66.4083402,-46.3421258,-60684.83071482648,-2590180.970775977,D
104,1280620800.0,2065.067,2100.98,2111.398,66.528027,-46.2828933,-57704.6856917366,-2576739.9435809483,D
105,1280620800.0,2064.368,2105.321,2110.697,66.52440179999999,-46.2815886,-57655.15751631335,-2577150.148381193,D
106,1280620800.0,2063.308,2108.4700000000003,2109.635,66.5203551,-46.2817361,-57672.0045121562,-2577606.439078949,D
107,1280620800.0,2062.049,2111.924,2108.373,66.5159662,-46.2827397,-57728.2390902587,-2578100.4724661945,D
108,1280620800.0,2061.558,2115.951,2107.881,66.5127321,-46.2801959,-57621.92952076182,-2578467.8269808586,D
109,1280620800.0,2060.653,2116.117,2106.977,66.51035379999999,-46.2787853,-57564.43704393031,-2578737.5107111954,D
110,1280620800.0,2059.531,2115.022,2105.858,66.5087657,-46.2785118,-57556.125421179466,-2578916.9201597963,D
111,1280620800.0,2057.862,2115.083,2104.194,66.5081398,-46.2787991,-57570.63297804972,-2578987.232131021,D
112,1280620800.0,2056.076,2116.352,2102.41,66.5061065,-46.2809087,-57670.71818444076,-2579214.464821339,D
113,1280620800.0,2055.661,2117.158,2101.995,66.5040671,-46.2805043,-57657.65591086838,-2579444.9157098727,D
114,1280620800.0,2055.674,2118.509,2102.011,66.5017885,-46.2774545,-57526.08601120434,-2579705.008981852,D
115,1280620800.0,2055.324,2119.855,2101.663,66.4999055,-46.2764469,-57485.45226667969,-2579918.425736181,D
116,1280620800.0,2054.822,2119.796,2129.231,66.4982756,-46.2772111,-57523.961836286406,-2580101.5152576724,D
117,1280620800.0,2054.61,2121.73,2100.953,66.49606659999999,-46.2792019,-57619.17427475107,-2580348.696748559,D
118,1280620800.0,2064.485,2130.437,2134.6240000000003,66.5373553,-46.2855537,-57800.72004091225,-2575685.134643832,D
119,1280620800.0,2062.877,2128.457,2131.63,66.5433092,-46.2858533,-57799.11540182018,-2575013.3177604894,D
120,1280620800.0,2148.898,2148.659,2150.246,66.4129646,-46.3386822,-60516.96155908713,-2589662.821481643,D
121,1280620800.0,2059.324,2126.252,2126.891,66.55436139999999,-46.2840695,-57691.00686501596,-2573768.6223141383,D
122,1280620800.0,2061.19,2127.526,2128.899,66.5487365,-46.2853182,-57761.33290798229,-2574401.747807046,D
123,1280620800.0,2054.66,2121.545,2127.139,66.5616719,-46.2826147,-57607.19661803578,-2572945.616510942,D
124,1280620800.0,2055.817,2123.538,2127.03,66.55944939999999,-46.2831268,-57635.80733262184,-2573195.7502521467,D
125,1280620800.0,2057.439,2125.086,2126.653,66.5582007,-46.2829988,-57633.21275090204,-2573336.7055414263,D
126,1280707200.0,2112.6040000000003,2113.423,2115.084,66.52513309999999,-46.3605714,-61205.76960901116,-2576985.7393743554,A
127,1280707200.0,2115.262,2115.513,2117.713,66.52047739999999,-46.3582723,-61114.81403443524,-2577513.306371879,A
128,1280707200.0,2117.951,2117.859,2119.82,66.516935,-46.3550064,-60977.34472510029,-2577916.336799456,A
129,1280707200.0,2119.562,2120.429,2122.003,66.5148347,-46.3513742,-60819.50905310397,-2578157.0949478056,A
130,1280707200.0,2121.818,2122.529,2124.458,66.50935,-46.3490987,-60731.68692459987,-2578778.1492554103,A
131,1280707200.0,2122.78,2123.35,2123.576,66.5057424,-46.3510732,-60830.15278271328,-2579182.97635465,A
132,1280707200.0,2125.192,2125.31,2126.4990000000003,66.5005499,-46.3503923,-60813.30871508604,-2579769.399591192,A
133,1280707200.0,2126.625,2126.902,2128.251,66.4967564,-46.3497591,-60794.88089525056,-2580197.9752918733,A
134,1280707200.0,2128.182,2128.592,2129.92,66.4940459,-46.3474779,-60699.343519490176,-2580506.1397715337,A
135,1280707200.0,2110.209,2111.01,2112.071,66.52853929999999,-46.3656045,-61422.98423204007,-2576596.176576664,A
136,1280707200.0,2128.353,2128.953,2130.929,66.49125339999999,-46.3485733,-60756.09399766864,-2580819.977378492,A
137,1280707200.0,2128.521,2129.613,2132.493,66.4849914,-46.3523884,-60944.616572177656,-2581522.300030201,A
138,1280707200.0,2130.111,2130.892,2134.078,66.482657,-46.3497242,-60830.78263834625,-2581788.4632374463,A
139,1280707200.0,2130.292,2130.801,2133.389,66.48188979999999,-46.3505936,-60871.99884282414,-2581874.084380816,A
140,1280707200.0,2129.408,2129.927,2132.403,66.48088369999999,-46.353433,-61002.62982660098,-2581984.5585493217,A
141,1280707200.0,2130.643,2130.715,2132.432,66.4787999,-46.353811,-61025.2193499151,-2582219.2221015277,A
142,1280707200.0,2132.597,2132.709,2133.965,66.4756367,-46.3508009,-60897.97362212755,-2582579.257625488,A
143,1280707200.0,2133.016,2133.071,2133.812,66.4730206,-46.3530978,-61008.47604104317,-2582871.9329597047,A
144,1280707200.0,2133.973,2133.872,2134.378,66.4702792,-46.3541445,-61062.97128221842,-2583180.0744112064,A
145,1280707200.0,2135.035,2135.257,2135.71,66.4677032,-46.3521748,-60981.02674665364,-2583472.772723371,A
146,1280707200.0,2136.561,2136.923,2138.839,66.46477879999999,-46.3502373,-60901.44069626405,-2583804.7407217943,A
147,1280707200.0,2127.723,2128.382,2131.424,66.4878568,-46.3520052,-60919.72246994528,-2581199.479203703,A
148,1280707200.0,2107.789,2108.579,2109.312,66.5325982,-46.3704088,-61628.08233011882,-2576133.231443382,A
149,1280707200.0,2162.116,2162.405,2162.151,66.3234571,-46.3402578,-60824.50136391682,-2599762.1918332563,A
150,1280707200.0,2105.029,2105.995,2107.23,66.54116379999999,-46.3738514,-61759.69971432228,-2575163.4697454832,A
151,1280707200.0,2085.824,2085.278,2087.545,66.613291,-46.4326428,-64198.63900970078,-2566965.3686663364,A
152,1280707200.0,2085.513,2085.773,2087.994,66.61045659999999,-46.4313131,-64147.05092464721,-2567286.438627279,A
153,1280707200.0,2086.26,2086.606,2088.544,66.60743959999999,-46.429427,-64071.0277357311,-2567628.7216562605,A
154,1280707200.0,2087.423,2087.628,2089.254,66.603973,-46.427685,-64002.70411622543,-2568021.5392535967,A
155,1280707200.0,2088.096,2088.315,2090.154,66.60055539999999,-46.4252015,-63900.97988820088,-2568409.661965627,A
156,1280707200.0,2088.93,2089.322,2091.146,66.5971223,-46.4221568,-63774.10480553461,-2568800.1577790272,A
157,1280707200.0,2090.157,2090.509,2091.915,66.5937641,-46.4187906,-63632.56300846843,-2569182.563475457,A
158,1280707200.0,2091.422,2091.55,2092.858,66.5902971,-46.4165336,-63541.024669753104,-2569576.0045001046,A
159,1280707200.0,2092.679,2092.783,2093.761,66.5869889,-46.4131663,-63399.21192232277,-2569952.7695684875,A
160,1280707200.0,2094.305,2094.376,2094.721,66.5838955,-46.4082073,-63185.35496150387,-2570307.065990705,A
161,1280707200.0,2095.627,2095.677,2095.927,66.5807158,-46.4048082,-63041.663126586514,-2570669.3645846946,A
162,1280707200.0,2097.1240000000003,2097.171,2097.4790000000003,66.5776375,-46.4019074,-62920.00898901238,-2571019.6775912847,A
163,1280707200.0,2097.618,2097.681,2098.507,66.5745551,-46.4004159,-62861.57871126279,-2571368.905513359,A
164,1280707200.0,2098.817,2098.904,2100.044,66.5721186,-46.3960078,-62670.44384252981,-2571648.4924952206,A
165,1280707200.0,2099.404,2099.565,2101.202,66.5700066,-46.3929893,-62540.75373248534,-2571889.957965367,A
166,1280707200.0,2100.251,2100.431,2102.251,66.5681434,-46.3897264,-62399.38608305311,-2572103.6276811147,A
167,1280707200.0,2100.626,2101.168,2102.942,66.5659452,-46.388115,-62333.0545094764,-2572353.2736283704,A
168,1280707200.0,2099.987,2101.218,2103.068,66.5631506,-46.387803,-62326.68194492357,-2572668.764138536,A
169,1280707200.0,2100.14,2101.592,2103.887,66.56052629999999,-46.3858528,-62246.27464914563,-2572966.833266486,A
170,1280707200.0,2101.2200000000003,2102.954,2104.778,66.5580722,-46.3822653,-62091.84969581604,-2573247.483841452,A
171,1280707200.0,2101.154,2102.945,2104.726,66.5555727,-46.3826664,-62116.66743661792,-2573528.929571125,A
172,1280707200.0,2101.06,2102.2200000000003,2104.449,66.5520076,-46.383602,-62168.402288599485,-2573929.972234168,A
173,1280707200.0,2102.227,2104.275,2105.194,66.5473015,-46.3809794,-62063.38049470756,-2574463.558036986,A
174,1280707200.0,2137.698,2137.887,2138.261,66.4623723,-46.3501403,-60903.46494768424,-2584076.3283993443,A
175,1280707200.0,2106.236,2106.848,2107.293,66.5367096,-46.3725,-61710.99694588699,-2575667.280473992,A
176,1280707200.0,2137.911,2138.136,2139.625,66.4604623,-46.3513622,-60963.6564678814,-2584290.503397808,A
177,1280707200.0,2085.65,2085.193,2087.377,66.6159692,-46.433479,-64228.54599316888,-2566662.465547022,A
178,1280707200.0,2153.377,2150.9990000000003,2158.78,66.38131469999999,-46.3634159,-61719.873044485365,-2593207.790055797,A
179,1280707200.0,2153.222,2152.961,2159.261,66.3781558,-46.3635457,-61734.232750702366,-2593564.11823233,A
180,1280707200.0,2155.01,2154.703,2160.388,66.37430429999999,-46.3623183,-61689.00909194775,-2594000.0705740326,A
181,1280707200.0,2156.838,2156.563,2161.247,66.37102399999999,-46.3625946,-61710.32337076383,-2594369.9498722767,A
182,1280707200.0,2158.087,2157.752,2161.085,66.3684541,-46.363327,-61750.38866576085,-2594659.1729915,A
183,1280707200.0,2158.225,2158.096,2161.101,66.3664139,-46.3640754,-61789.7626535475,-2594888.6037127106,A
184,1280707200.0,2158.573,2158.43,2160.519,66.3652724,-46.3646733,-61819.909961105695,-2595016.7782756896,A
185,1280707200.0,2158.745,2158.721,2160.2200000000003,66.36454189999999,-46.3640201,-61792.28843537041,-2595099.9208874293,A
186,1280707200.0,2159.15,2159.132,2160.286,66.3642668,-46.36098,-61655.33056490629,-2595134.241453138,A
187,1280707200.0,2159.213,2159.253,2159.731,66.363332,-46.3610645,-61661.66436700801,-2595239.644621018,A
188,1280707200.0,2153.143,2150.342,2157.0,66.3840987,-46.3621982,-61657.28942075814,-2592894.942115609,A
189,1280707200.0,2159.111,2159.158,2159.392,66.36202,-46.3603586,-61633.2063555522,-2595388.4666365567,A
190,1280707200.0,2102.395,2158.905,2158.572,66.3587648,-46.3602242,-61635.84121581898,-2595755.971742416,A
191,1280707200.0,2102.669,2160.043,2158.8540000000003,66.3564823,-46.3580797,-61544.79250460391,-2596015.867596678,A
192,1280707200.0,2159.334,2159.678,2159.332,66.3537978,-46.3568411,-61495.8486004201,-2596320.158545033,A
193,1280707200.0,2159.491,2159.594,2159.584,66.3507971,-46.3565225,-61489.43074321941,-2596659.149963668,A
194,1280707200.0,2159.668,2159.727,2159.753,66.3477862,-46.3566559,-61503.52389111058,-2596998.811013233,A
195,1280707200.0,2159.945,2160.105,2159.99,66.3452038,-46.3555612,-61460.80195717377,-2597291.4331923784,A
196,1280707200.0,2159.997,2160.042,2160.219,66.34243479999999,-46.3539549,-61395.372581716445,-2597605.665474148,A
197,1280707200.0,2160.266,2160.327,2160.423,66.33947909999999,-46.3518378,-61307.2621308651,-2597941.517193656,A
198,1280707200.0,2160.658,2160.717,2160.8450000000003,66.3352537,-46.3484906,-61166.71717512035,-2598421.986231209,A
199,1280707200.0,2161.297,2161.206,2161.253,66.329677,-46.3445568,-61003.08836849692,-2599055.595445606,A
200,1280707200.0,2102.05,2158.886,2158.977,66.3606173,-46.3604544,-61641.305333602686,-2595546.6625787737,A
201,1280707200.0,2152.752,2147.992,2156.032,66.3859289,-46.3608854,-61592.97290190363,-2592689.827733299,A
202,1280707200.0,2151.009,2146.739,2155.512,66.3871771,-46.3604976,-61572.07942138503,-2592549.393863105,A
203,1280707200.0,2149.764,2145.251,2154.527,66.3884837,-46.3605675,-61571.74046669177,-2592401.878680391,A
204,1280707200.0,2140.798,2140.833,2141.864,66.4566273,-46.3460493,-60734.18718343572,-2584728.7916556336,A
205,1280707200.0,2140.829,2140.878,2141.227,66.45388729999999,-46.347562,-60809.69971328066,-2585036.30433731,A
206,1280707200.0,2143.531,2143.088,2145.511,66.4512838,-46.3436464,-60639.927226491614,-2585334.174881275,A
207,1280707200.0,2144.212,2143.468,2145.821,66.45027139999999,-46.34328,-60626.072584791946,-2585448.779977455,A
208,1280707200.0,2142.933,2143.131,2144.45,66.4504694,-46.3446978,-60689.52585803315,-2585424.9409117205,A
209,1280707200.0,2142.58,2142.234,2145.445,66.4507963,-46.3480847,-60841.488931059546,-2585384.468595578,A
210,1280707200.0,2142.501,2142.671,2145.454,66.4497725,-46.3511975,-60984.6735849408,-2585496.6626644447,A
211,1280707200.0,2142.509,2142.509,2145.565,66.44804119999999,-46.3532547,-61082.11972253133,-2585689.7943512755,A
212,1280707200.0,2142.578,2142.656,2145.055,66.44560249999999,-46.3542574,-61133.87468140704,-2585963.85783606,A
213,1280707200.0,2142.548,2143.011,2144.2200000000003,66.4433155,-46.3551246,-61179.11819105706,-2586220.9524229937,A
214,1280707200.0,2142.092,2142.25,2143.709,66.44089009999999,-46.357637,-61299.00811616932,-2586491.9037431907,A
215,1280707200.0,2141.801,2141.913,2143.335,66.4377815,-46.3594478,-61389.07568438144,-2586840.6841915427,A
216,1280707200.0,2142.085,2142.202,2142.652,66.43434189999999,-46.3604722,-61444.54248047702,-2587227.653689429,A
217,1280707200.0,2142.666,2142.802,2143.222,66.4271794,-46.3594311,-61416.70826946678,-2588036.882995276,A
218,1280707200.0,2143.292,2143.521,2144.313,66.4200144,-46.3593304,-61431.34276613585,-2588845.406598873,A
219,1280707200.0,2144.083,2144.642,2146.212,66.41385129999999,-46.3610192,-61524.17082411814,-2589538.9834218514,A
220,1280707200.0,2144.443,2145.64,2147.725,66.408875,-46.3608294,-61528.931101690025,-2590100.679068844,A
221,1280707200.0,2144.493,2145.867,2148.9120000000003,66.40516749999999,-46.3614015,-61564.73524020389,-2590518.3999401494,A
222,1280707200.0,2144.265,2145.971,2149.885,66.4025604,-46.3616243,-61581.80104943188,-2590812.33560662,A
223,1280707200.0,2143.414,2146.225,2151.251,66.398124,-46.3614439,-61585.54084113835,-2591313.121945842,A
224,1280707200.0,2145.664,2145.7870000000003,2152.275,66.3945145,-46.3612436,-61586.16024337659,-2591720.630113124,A
225,1280707200.0,2149.02,2145.177,2153.255,66.3917002,-46.3613594,-61598.9452185995,-2592038.072405358,A
226,1280707200.0,2149.131,2144.21,2153.998,66.3898489,-46.3610958,-61591.98361469543,-2592247.2589637837,A
227,1280707200.0,2139.759,2139.8160000000003,2141.724,66.46014269999999,-46.3458389,-60715.37824891689,-2584332.4237967106,A
228,1280707200.0,2140.493,2140.552,2141.629,66.4588342,-46.3451139,-60686.143261400495,-2584480.810139318,A
229,1280707200.0,2121.043,2121.422,2123.63,66.5122222,-46.3501467,-60771.21991505067,-2578453.0698974985,A
230,1280707200.0,2083.403,2083.373,2083.68,66.64673359999999,-46.4288171,-63933.1946662646,-2563199.2047983846,A
231,1280707200.0,2084.534,2084.497,2084.771,66.6603471,-46.4213938,-63563.02234313168,-2561672.74981092,A
232,1280707200.0,2084.406,2084.387,2084.669,66.6579923,-46.4225732,-63622.34528183724,-2561936.9037048947,A
233,1280707200.0,2084.2290000000003,2084.182,2084.411,66.6553481,-46.4239999,-63693.549163610674,-2562233.4087517294,A
234,1280707200.0,2084.013,2083.93,2084.236,66.65254999999999,-46.4255851,-63772.28854091274,-2562547.0880999207,A
235,1280707200.0,2083.669,2083.612,2083.976,66.6497078,-46.4275336,-63867.41983389065,-2562865.334863642,A
236,1280707200.0,2083.211,2083.239,2083.326,66.6436575,-46.430296,-64008.01401969316,-2563544.346297713,A
237,1280707200.0,2083.45,2083.387,2083.321,66.6404495,-46.4318695,-64087.45621571649,-2563904.2538801846,A
238,1280707200.0,2083.542,2083.531,2083.777,66.6371166,-46.4331537,-64154.323042413984,-2564278.5683456096,A
