,date,TeS,LeW,Integration,RMSE,Lat,Lon,Elevation,#Samples,Std-Int,Std-LeW,Std-TeS,Std-RMSE,Position,Time Delay,elevation of avg coord
23,06-07-2012,-1367.6974295192597,7.404626039234819,3469657.2959770113,4732.663542984043,77.45596717327588,-51.09879973994252,2475.2614942528735,348.0,285829.88193018973,2.1182922273536087,1319.0719259987043,900.8095019050976,1495.7327586206898,0.00480810450423562,2479
24,07-05-2012,-1411.533620929705,7.610364743245615,3469430.9549071616,4768.969698315845,77.45023499336874,-50.95458940000002,2482.3076923076924,377.0,276104.17423633666,2.060039198015489,1169.5441239360457,932.0140003742416,2128.9602122015917,0.0048450308889999875,2484
25,08-03-2012,-1604.905098716051,4.637856495737445,2648661.4386792453,4478.780470010479,77.44573099433963,-51.07729019009441,2476.948113207547,424.0,480015.98578989535,0.866624123761483,790.8613925894188,820.002309050396,2088.103773584906,0.004899598700047156,2481
26,08-31-2012,-1421.4135962578625,4.3759769844262735,3123735.339031339,4759.7872637721,77.45248816410262,-51.15760216182335,2472.806267806268,351.0,304576.4458224882,0.7235078978992922,794.9525482583673,908.5610764702137,2297.031339031339,0.004849158505418798,2477
27,09-29-2012,-1413.5659128225516,4.487462920696439,3066764.0887573967,4781.437565793367,77.45344814674557,-50.97146356893496,2481.050295857988,338.0,359007.0597487466,0.7841347599117514,993.629401118704,950.7632432991165,2084.355029585799,0.004807952437292889,2483
28,10-26-2012,-1397.2002996108865,4.495375819303351,3115786.228110599,4706.796630696455,77.44856098387105,-51.032566719124446,2478.8064516129034,434.0,266244.59694043227,0.8977487499492378,1071.2413559971974,942.8162775783679,2074.0115207373274,0.0048666016184216515,2482
29,11-24-2012,-1401.9755452700633,4.393389317870692,3021510.645885287,4672.167744236655,77.44957509301746,-51.19013809725688,2471.366583541147,401.0,258846.9990552803,0.6732892707221083,967.4518679767372,909.3605673461365,2218.8902743142144,0.00489540702814213,2476
30,12-22-2012,-1364.7263310256922,4.380373385041153,2996748.0537974685,4735.963193960452,77.45463352373417,-50.972971327531624,2480.8955696202534,316.0,242106.02048240937,0.6571804293903107,1009.9467501372674,942.6226309645863,2044.1645569620252,0.00483232960111391,2483
31,01-19-2013,-1491.8021157527608,4.444010711937,2957913.238875878,4646.224804012585,77.44949599953165,-50.99055655807964,2480.6463700234194,427.0,240443.96311427263,0.7136144223556019,894.1597480760796,892.661703468965,2035.5152224824355,0.004816841251597181,2483
32,02-17-2013,-1593.3927587885617,4.453975929139959,2902959.820143885,4570.3834433579095,77.44852811750602,-51.15198780623499,2473.2254196642684,417.0,237203.8239259032,0.6456070193124533,742.8801313591895,866.4656523717168,2222.2685851318943,0.004884382164129481,2478
