,date,TeS,LeW,Integration,RMSE,Lat,Lon,Elevation,#Samples,Std-Int,Std-LeW,Std-TeS,Std-RMSE,Position,Time Delay,elevation of avg coord
101,12/9/14,-1537.813369,5.86684011,3174514.975,4482.917873,72.5775476,-38.60056638,3242.631148,122,183440.5122,1.509442386,1079.336636,775.0466331,1043.040984,0.004880843,3245
102,12/19/14,-1256.499258,6.189362734,3390960.32,4772.354428,72.58676665,-38.51751517,3246.221311,122,221480.3807,1.322482496,912.5649818,875.3235918,2390.745902,0.004844129,3249
103,1/17/15,-1292.149007,6.493666293,3405935.346,4718.649621,72.58359068,-38.48056457,3247.614379,153,218630.0877,1.59128619,858.6606046,907.4703989,2409.607843,0.004805251,3250
104,2/3/15,-1407.418051,6.871534258,3385148.777,4770.008923,72.58968975,-38.27990013,3257.016529,121,191820.9452,1.62873495,591.8804577,845.5749191,1016,0.004811154,3259
105,2/14/15,-1249.182883,6.784417484,3437334.298,4792.859852,72.58150032,-38.39378498,3251.496689,151,183013.4337,1.544009895,903.2038449,1000.788271,2431.033113,0.004853509,3254
106,3/4/15,-1340.532535,6.550280909,3294100.943,4717.677303,72.5786651,-38.56847811,3243.811475,122,152831.9543,1.337147388,1090.485792,871.6090135,1082.459016,0.004869962,3246
107,3/14/15,-1266.806921,6.914855802,3476600.246,4714.555945,72.58147897,-38.42195883,3250.087302,126,202108.4946,1.947595446,1113.290639,1118.156768,2431.333333,0.004881324,3253
108,4/1/15,-1422.728962,6.587573139,3275627.448,4679.652042,72.58318885,-38.45548495,3248.218391,174,210068.5588,1.634474936,851.2099691,860.2125099,1041.385057,0.004869659,3251
109,4/12/15,-1216.142248,6.868862042,3501623.593,4611.186166,72.59555808,-38.68159801,3239.230088,113,216586.6366,1.564412932,891.3683234,1007.714181,2411.247788,0.004826987,3241
110,4/29/15,-1002.74245,6.968859769,3478830.947,4739.678615,72.59556125,-38.22311964,3259.087719,114,196631.9475,1.668854925,1312.334112,1268.108846,1011.596491,0.004813596,3261
111,5/10/15,-1410.608378,7.082484622,3379739.455,4675.932528,72.58398801,-38.44273664,3249.437126,167,237236.2975,1.774277448,843.5191462,1021.770875,2428.143713,0.004812484,3252
112,5/28/15,-1745.517286,6.085816639,3164738.905,4660.922298,72.58151934,-38.46751373,3248.460317,126,230338.7051,1.237915128,883.8915183,880.1241673,931.5873016,0.00482535,3251
113,6/6/15,-1580.484956,5.86468996,3128762.728,4466.671069,72.57969453,-38.36606295,3252.64,125,226386.9468,1.162114894,771.3163482,805.3936584,2447,0.004868013,3256
114,6/26/15,-1393.209891,6.817089138,3340137.553,4813.598224,72.5804341,-38.54392389,3244.361702,141,199738.2272,1.761986687,985.3921524,980.1226492,1024.22695,0.00487891,3248
115,7/5/15,-1441.630907,6.365078842,3392850.613,4843.087927,72.59241093,-38.64704973,3240.655462,119,218814.6264,1.555281182,1471.999279,1089.395194,2413,0.00487072,3243
116,7/29/15,-1451.858898,6.553701603,3238791.27,4616.808007,72.58358411,-38.42979063,3250.021212,330,216301.4649,1.482861048,1089.811483,925.862596,1780.375758,0.004833781,3253
117,8/21/15,-1292.017157,6.966903104,3299582.619,4923.861999,72.58660784,-38.39814059,3251.634921,126,191077.8562,1.574338763,1446.97741,1114.089636,964.5,0.004806375,3254
118,8/30/15,-1534.038822,6.676986225,3372999.525,4521.960898,72.57746317,-38.29042802,3256,122,215358.5554,1.360777321,1294.419207,949.1648745,2429.5,0.004823363,3259
119,9/19/15,-1361.175294,7.62746298,3408692.221,4854.432531,72.57316421,-38.68030114,3239.672566,113,198918.7846,1.902207468,1043.877596,926.8871034,979.1946903,0.004842311,3243
120,9/28/15,-1269.690139,7.187647046,3427034.918,4799.716602,72.58933168,-38.55223746,3244.762295,122,203309.7573,1.591953287,1539.324053,1120.932602,2457.696721,0.004878937,3247
121,10/22/15,-1397.104575,7.418621725,3445813.955,4740.707596,72.58531491,-38.44864383,3249.039157,332,211303.2803,1.812782464,1077.247849,992.1362066,1767.391566,0.004869818,3252
122,11/14/15,-1400.407658,7.094935839,3326259.772,4704.934561,72.58734193,-38.37652529,3252.707317,123,180481.6287,1.373802422,1478.122351,876.4674176,1084.943089,0.004839509,3255
123,11/23/15,-1304.87855,7.694956983,3553240.3,4875.478746,72.57517379,-38.19617926,3260.154545,110,174702.7223,2.047687058,715.9526994,1000.126585,2439.663636,0.00480833,3262
124,12/13/15,-1470.611413,7.358687738,3323088.974,4800.092322,72.57348575,-38.62625558,3241.82906,117,187692.6008,1.502919289,877.1823074,892.4770629,894.2051282,0.004808178,3244
125,12/22/15,-1289.306719,7.613837656,3506924.639,4754.63993,72.58422387,-38.45945077,3248.418033,122,249880.3718,1.836124392,832.0815676,859.5577859,2451.97541,0.004840183,3251
126,1/10/16,-1629.838108,6.992110682,3181653.561,4445.963299,72.56526136,-38.88039121,3230.573171,82,212711.2303,1.545341252,776.3784593,735.4812318,905.8170732,0.004859679,3230
127,1/20/16,-1498.306924,7.715064601,3471315.788,4640.244671,72.58633455,-38.51387193,3246.344371,151,225492.7159,1.925913743,1631.402763,909.2891449,2437.331126,0.00488223,3249
128,2/6/16,-1475.920226,6.645293627,3202996.763,4470.844585,72.58966306,-38.28309615,3256.915254,118,202117.1852,1.266948265,896.7071665,805.0304599,1158.533898,0.004877762,3259
129,2/17/16,-1311.925658,7.049477143,3357784.007,4672.204331,72.58055697,-38.36672582,3252.711268,142,196167.8699,1.340470558,1034.199699,995.051704,2428.56338,0.004841561,3256
